,location,total_sqft,bath,price,bhk
5496,Kengeri,1160.0,2.0,40.6,3
5497,Kengeri,750.0,2.0,22.0,2
5498,Kengeri,1082.0,2.0,49.0,3
5499,Kengeri,1155.0,2.0,40.6,2
5500,Kengeri,1255.0,2.0,50.0,2
5501,Kengeri,750.0,2.0,36.0,2
5502,Kengeri,963.0,2.0,40.0,2
5503,Kengeri,927.0,2.0,37.0,2
5504,Kengeri,726.0,2.0,35.0,2
5505,Kengeri,918.0,2.0,27.54,2
5506,Kengeri,416.0,1.0,19.5,1
5507,Kengeri,900.0,2.0,45.0,2
5508,Kengeri,900.0,2.0,30.0,2
5509,Kengeri,787.0,2.0,31.0,2
5510,Kengeri,502.0,1.0,25.0,1
5511,Kengeri,1470.0,3.0,50.0,3
5512,Kengeri,1200.0,3.0,67.0,3
5513,Kengeri,725.0,2.0,30.0,2
5514,Kengeri,500.0,1.0,17.0,1
5515,Kengeri,540.0,1.0,22.5,1
5516,Kengeri,750.0,2.0,35.5,2
5517,Kengeri,1741.0,3.0,80.0,3
5518,Kengeri,1436.0,2.0,55.0,3
5519,Kengeri,1200.0,2.0,58.0,2
5520,Kengeri,400.0,2.0,25.0,1
5521,Kengeri,1230.0,2.0,45.0,2
5522,Kengeri,1230.0,2.0,52.0,3
5523,Kengeri,750.0,2.0,36.5,2
5524,Kengeri,2540.0,4.0,160.0,4
5525,Kengeri,1000.0,2.0,34.0,2
5526,Kengeri,416.0,1.0,18.0,1
5527,Kengeri,1245.0,2.0,43.57,3
5528,Kengeri,883.0,2.0,49.0,2
5529,Kengeri,1052.0,2.0,51.0,2
5530,Kengeri,1009.0,2.0,30.27,2
5531,Kengeri,1220.0,2.0,63.0,2
5532,Kengeri,1150.0,1.0,52.0,1
5533,Kengeri,1192.0,2.0,53.5,2
5534,Kengeri,1200.0,2.0,42.0,2
5535,Kengeri,750.0,2.0,40.0,2
5536,Kengeri,600.0,1.0,35.0,1
5537,Kengeri,633.0,1.0,18.0,2
5538,Kengeri,1035.0,2.0,51.5,2
5539,Kengeri,3000.0,5.0,130.0,8
5540,Kengeri,410.0,1.0,15.0,1
5541,Kengeri,400.0,1.0,25.0,1
5542,Kengeri,416.0,1.0,17.19,1
5543,Kengeri,1320.0,2.0,50.0,2
5544,Kengeri,1160.0,2.0,40.6,2
5545,Kengeri,2500.0,4.0,100.0,5
5546,Kengeri,550.0,1.0,16.75,1
5547,Kengeri Hobli,600.0,2.0,30.0,3
5548,Kengeri Hobli,1840.0,1.0,95.0,2
5549,Kengeri Satellite Town,890.0,2.0,35.0,2
5550,Kengeri Satellite Town,883.0,2.0,45.0,2
5551,Kengeri Satellite Town,1415.0,2.0,66.0,3
5552,Kengeri Satellite Town,930.0,1.0,30.0,1
5553,Kengeri Satellite Town,1635.0,2.0,78.0,3
5554,Kengeri Satellite Town,1050.0,2.0,43.0,2
5555,Kengeri Satellite Town,1007.0,2.0,42.0,2
5556,Kengeri Satellite Town,1043.0,2.0,65.0,2
5557,Kengeri Satellite Town,635.0,1.0,22.0,2
5558,Kengeri Satellite Town,818.0,2.0,26.0,2
5559,Kengeri Satellite Town,1030.0,2.0,50.0,2
5560,Kengeri Satellite Town,1200.0,2.0,65.0,2
5561,Kengeri Satellite Town,795.0,2.0,32.0,2
5562,Kengeri Satellite Town,560.0,2.0,16.6,2
5563,Kengeri Satellite Town,1302.5,2.0,44.285,2
5564,Kengeri Satellite Town,800.0,2.0,40.0,2
5565,Kengeri Satellite Town,654.0,1.0,22.0,1
5566,Kengeri Satellite Town,1060.0,2.0,42.0,2
5567,Kengeri Satellite Town,750.0,2.0,33.0,2
5568,Kengeri Satellite Town,920.0,2.0,39.0,2
5569,Kengeri Satellite Town,985.0,2.0,42.0,2
5570,Kengeri Satellite Town,2480.0,2.0,160.0,2
5571,Kengeri Satellite Town,410.0,1.0,15.0,1
5572,Kengeri Satellite Town,1120.0,2.0,49.0,2
5573,Kengeri Satellite Town,1450.0,2.0,50.0,3
5574,Kengeri Satellite Town,1200.0,5.0,70.0,5
5575,Kengeri Satellite Town,936.0,2.0,60.84,4
5576,Kengeri Satellite Town,1110.0,2.0,43.0,2
5577,Kengeri Satellite Town,1170.0,2.0,50.0,2
5578,Kengeri Satellite Town,777.4,2.0,25.0,2
5579,Kengeri Satellite Town,1025.0,2.0,28.57,2
5580,Kengeri Satellite Town,1191.0,2.0,33.34,3
5581,Kengeri Satellite Town,800.0,2.0,32.0,2
5582,Kereguddadahalli,950.0,2.0,32.0,2
5583,Kereguddadahalli,1400.0,2.0,48.0,3
5584,Kereguddadahalli,800.0,2.0,28.0,2
5585,Kereguddadahalli,904.0,2.0,30.0,2
5586,Kereguddadahalli,1300.0,2.0,39.0,3
5587,Kereguddadahalli,1000.0,2.0,30.0,2
5588,Kereguddadahalli,1240.0,3.0,41.0,3
5589,Kereguddadahalli,600.0,1.0,19.5,1
5590,Kereguddadahalli,1080.0,2.0,32.0,2
5591,Kereguddadahalli,1000.0,2.0,34.0,2
5592,Kereguddadahalli,1105.0,2.0,27.6,2
5593,Kereguddadahalli,1400.0,2.0,42.0,3
5594,Kereguddadahalli,800.0,2.0,33.0,2
5595,Kereguddadahalli,1280.0,3.0,42.0,3
5596,Kereguddadahalli,1015.0,2.0,35.0,2
5597,Keshava Nagar,1839.0,3.0,165.0,3
5598,Keshava Nagar,1904.0,3.0,155.0,3
5599,Keshava Nagar,1517.0,2.0,125.0,2
5600,Keshava Nagar,1839.0,3.0,160.0,3
5601,Kirloskar Layout,2400.0,4.0,89.0,4
5602,Kirloskar Layout,750.0,3.0,88.0,5
5603,Kithaganur,1200.0,2.0,62.0,2
5604,Kithaganur,1200.0,3.0,70.0,3
5605,Kodathi,850.0,2.0,27.0,2
5606,Kodathi,1033.0,2.0,31.5,3
5607,Kodathi,829.0,2.0,22.8,2
5608,Kodbisanhalli,1976.0,3.0,184.0,3
5609,Kodbisanhalli,1012.0,2.0,59.0,2
5610,Kodbisanhalli,1012.0,2.0,59.0,2
5611,Kodbisanhalli,1480.0,3.0,75.0,3
5612,Kodbisanhalli,1430.0,3.0,70.0,3
5613,Kodbisanhalli,1245.0,1.0,60.0,2
5614,Kodbisanhalli,1012.0,2.0,62.0,2
5615,Kodichikkanahalli,1190.0,2.0,57.0,3
5616,Kodichikkanahalli,995.0,2.0,41.0,2
5617,Kodichikkanahalli,650.0,1.0,38.0,1
5618,Kodichikkanahalli,2700.0,7.0,125.0,5
5619,Kodichikkanahalli,1495.0,2.0,75.0,3
5620,Kodichikkanahalli,3250.0,4.0,180.0,4
5621,Kodichikkanahalli,1125.0,2.0,52.0,2
5622,Kodichikkanahalli,1150.0,2.0,48.0,2
5623,Kodichikkanahalli,1070.0,2.0,43.0,2
5624,Kodichikkanahalli,1620.0,2.0,85.0,3
5625,Kodichikkanahalli,1560.0,2.0,65.0,3
5626,Kodichikkanahalli,1025.0,2.0,66.0,2
5627,Kodichikkanahalli,1026.0,2.0,45.0,2
5628,Kodichikkanahalli,2500.0,7.0,125.0,5
5629,Kodichikkanahalli,450.0,1.0,18.0,1
5630,Kodichikkanahalli,907.0,2.0,38.5,2
5631,Kodichikkanahalli,1181.0,2.0,57.0,2
5632,Kodichikkanahalli,900.0,2.0,42.0,2
5633,Kodichikkanahalli,1310.0,2.0,53.0,3
5634,Kodichikkanahalli,1680.0,2.0,59.0,2
5635,Kodichikkanahalli,1400.0,3.0,66.0,3
5636,Kodichikkanahalli,976.0,2.0,50.0,2
5637,Kodichikkanahalli,2700.0,4.0,125.0,5
5638,Kodichikkanahalli,1299.0,2.0,58.0,2
5639,Kodichikkanahalli,900.0,2.0,35.0,2
5640,Kodigehaali,1166.0,2.0,55.0,2
5641,Kodigehaali,1320.0,3.0,65.0,3
5642,Kodigehaali,1117.0,2.0,56.0,2
5643,Kodigehaali,1200.0,2.0,55.0,2
5644,Kodigehaali,1200.0,2.0,60.0,2
5645,Kodigehaali,2120.0,3.0,177.0,3
5646,Kodigehaali,1013.0,2.0,51.0,2
5647,Kodigehaali,1324.0,3.0,65.0,3
5648,Kodigehaali,965.0,2.0,38.0,2
5649,Kodigehaali,866.0,2.0,32.0,2
5650,Kodigehaali,1442.0,3.0,80.0,3
5651,Kodigehalli,1270.0,2.0,98.0,2
5652,Kodigehalli,655.0,1.0,53.0,1
5653,Kodigehalli,1820.0,3.0,150.0,3
5654,Kodigehalli,500.0,1.0,55.0,2
5655,Kodigehalli,600.0,3.0,85.0,4
5656,Kodigehalli,1200.0,4.0,156.0,3
5657,Kodihalli,3252.0,5.0,335.0,4
5658,Kodihalli,2700.0,4.0,270.0,3
5659,Kodihalli,2392.0,4.0,260.0,3
5660,Kodihalli,2408.0,4.0,260.0,3
5661,Kodihalli,2500.0,4.0,260.0,3
5662,Kodihalli,1620.0,3.0,130.0,3
5663,Kodihalli,3260.0,5.0,388.0,4
5664,Kodihalli,3197.0,5.0,335.0,4
5665,Kodihalli,1490.0,2.0,150.0,2
5666,Kodipalya,1440.0,4.0,88.0,4
5667,Kodipalya,418.0,1.0,17.0,1
5668,Kogilu,1909.0,3.0,88.0,3
5669,Kogilu,1664.0,2.0,73.95,3
5670,Kogilu,1170.0,2.0,51.99,2
5671,Kogilu,650.0,2.0,28.0,2
5672,Kogilu,1140.0,2.0,50.66,2
5673,Kogilu,1200.0,2.0,53.33,2
5674,Kogilu,1934.0,3.0,150.0,3
5675,Kogilu,540.0,1.0,36.0,1
5676,Kogilu,1559.0,3.0,127.0,3
5677,Kogilu,1190.0,2.0,50.66,2
5678,Kogilu,1140.0,2.0,50.66,2
5679,Kogilu,1559.0,3.0,120.0,3
5680,Kogilu,700.0,1.0,30.84,1
5681,Kogilu,1250.0,2.0,55.55,2
5682,Kogilu,1200.0,2.0,53.33,2
5683,Kogilu,1200.0,6.0,105.0,8
5684,Kogilu,952.0,2.0,49.0,2
5685,Kogilu,700.0,1.0,30.84,1
5686,Kogilu,1250.0,2.0,55.55,2
5687,Kogilu,2456.0,7.0,85.0,7
5688,Kogilu,1140.0,2.0,50.66,2
5689,Kogilu,1140.0,2.0,50.66,2
5690,Konanakunte,2791.0,3.0,223.0,3
5691,Konanakunte,884.0,1.0,58.0,2
5692,Konanakunte,1200.0,4.0,125.0,4
5693,Konanakunte,1200.0,2.0,130.0,4
5694,Konanakunte,2400.0,2.0,180.0,3
5695,Konanakunte,3746.0,6.0,375.0,4
5696,Konanakunte,1590.0,6.0,150.0,9
5697,Konanakunte,1423.0,2.0,85.0,3
5698,Konanakunte Cross,3040.0,1.0,180.0,2
5699,Konanakunte Cross,1165.0,2.0,47.0,2
5700,Konanakunte Cross,1050.0,2.0,35.0,2
5701,Konena Agrahara,1075.0,2.0,57.0,2
5702,Konena Agrahara,1000.0,2.0,50.0,2
5703,Koppa,720.0,3.0,48.0,3
5704,Koramangala,1320.0,2.0,165.0,2
5705,Koramangala,1253.0,2.0,102.0,2
5706,Koramangala,1580.0,3.0,160.0,3
5707,Koramangala,1750.0,3.0,130.0,3
5708,Koramangala,3500.0,5.0,425.0,4
5709,Koramangala,1005.0,1.0,110.0,2
5710,Koramangala,2292.0,4.0,275.0,3
5711,Koramangala,1835.0,2.0,155.0,3
5712,Koramangala,1290.0,2.0,100.0,2
5713,Koramangala,1300.0,2.0,110.0,2
5714,Koramangala,2200.0,3.0,180.0,3
5715,Koramangala,1325.0,2.0,119.0,2
5716,Koramangala,1140.0,2.0,75.2,2
5717,Koramangala,1260.0,2.0,100.0,2
5718,Koramangala,1975.0,3.0,210.0,3
5719,Koramangala,1900.0,2.0,200.0,2
5720,Koramangala,1750.0,3.0,130.0,3
5721,Koramangala,2292.0,3.0,286.0,3
5722,Koramangala,2300.0,3.0,290.0,3
5723,Koramangala,1594.0,3.0,125.0,3
5724,Koramangala,1760.0,2.0,115.0,3
5725,Koramangala,2503.0,6.0,325.0,4
5726,Koramangala,1900.0,3.0,150.0,3
5727,Koramangala,1320.0,2.0,150.0,2
5728,Koramangala,1320.0,2.0,110.0,2
5729,Koramangala,5985.0,4.0,775.0,4
5730,Koramangala,2461.0,6.0,353.0,4
5731,Koramangala,1615.0,3.0,115.0,3
5732,Koramangala,2246.0,3.0,300.0,3
5733,Koramangala,1716.0,2.0,115.0,3
5734,Koramangala,1500.0,3.0,135.0,3
5735,Koramangala,1083.0,2.0,100.0,2
5736,Koramangala,1744.0,3.0,200.0,3
5737,Koramangala,1180.0,2.0,128.0,2
5738,Koramangala,1320.0,2.0,160.0,2
5739,Koramangala,1370.0,2.0,125.0,2
5740,Koramangala,1100.0,2.0,85.0,2
5741,Koramangala,1249.0,2.0,165.0,2
5742,Koramangala,1200.0,2.0,100.0,2
5743,Koramangala,1720.0,2.0,130.0,3
5744,Koramangala,2223.0,3.0,300.0,3
5745,Koramangala,1744.0,4.0,210.0,3
5746,Koramangala,1866.0,4.0,245.0,3
5747,Koramangala,1320.0,2.0,160.0,2
5748,Koramangala,1350.0,2.0,103.0,2
5749,Koramangala,6000.0,4.0,625.0,4
5750,Koramangala,1642.0,2.0,115.0,3
5751,Koramangala,1320.0,2.0,160.0,2
5752,Koramangala,1710.0,3.0,210.0,3
5753,Koramangala,1355.0,2.0,95.0,2
5754,Koramangala,1600.0,3.0,170.0,3
5755,Koramangala,1260.0,2.0,100.0,2
5756,Koramangala,1910.0,4.0,150.0,3
5757,Koramangala,1600.0,2.0,140.0,3
5758,Koramangala Industrial Layout,5000.0,5.0,600.0,4
5759,Kothannur,1206.0,2.0,48.23,2
5760,Kothannur,1853.0,3.0,82.0,3
5761,Kothannur,1275.0,2.0,43.85,3
5762,Kothannur,1100.0,2.0,40.0,2
5763,Kothannur,1300.0,2.0,60.0,3
5764,Kothannur,1197.0,2.0,47.88,2
5765,Kothannur,740.0,2.0,34.0,2
5766,Kothannur,1197.0,2.0,47.8,2
5767,Kothannur,1070.0,2.0,42.79,2
5768,Kothannur,1270.0,3.0,45.0,3
5769,Kothannur,1275.0,2.0,39.8,3
5770,Kothannur,1275.0,3.0,44.0,3
5771,Kothannur,1240.0,2.0,39.85,3
5772,Kothannur,1070.0,2.0,38.6,2
5773,Kothannur,2000.0,4.0,95.0,4
5774,Kothannur,1350.0,2.0,42.0,2
5775,Kothannur,1485.0,2.0,59.4,3
5776,Kothannur,1215.0,2.0,48.6,3
5777,Kothannur,1085.0,2.0,34.2,2
5778,Kothannur,820.0,2.0,37.0,2
5779,Kothannur,1404.0,2.0,56.15,3
5780,Kothannur,1600.0,4.0,45.0,4
5781,Kothanur,1200.0,2.0,51.0,2
5782,Kothanur,2400.0,2.0,150.0,3
5783,Kothanur,1828.0,3.0,110.0,3
5784,Kothanur,1186.0,2.0,58.0,2
5785,Kothanur,1577.0,3.0,70.0,3
5786,Kothanur,1847.0,3.0,105.0,3
5787,Kothanur,1580.0,3.0,76.0,3
5788,Kothanur,1840.0,3.0,69.0,3
5789,Kothanur,9600.0,5.0,550.0,5
5790,Kothanur,1435.0,3.0,70.0,3
5791,Kothanur,1187.0,2.0,58.0,2
5792,Kothanur,1847.0,3.0,110.0,3
5793,Kothanur,1460.0,3.0,71.0,3
5794,Kothanur,4000.0,6.0,150.0,6
5795,Kothanur,1185.0,2.0,59.0,2
5796,Kothanur,1436.0,3.0,70.0,3
5797,Kothanur,1462.0,3.0,71.0,3
5798,Kothanur,1790.0,3.0,105.0,3
5799,Kothanur,1583.0,3.0,76.1,3
5800,Kothanur,1070.0,2.0,45.5,2
5801,Kothanur,1820.0,3.0,77.0,3
5802,Kothanur,1145.0,2.0,56.0,2
5803,Kothanur,3401.0,5.0,230.0,4
5804,Kothanur,1455.0,2.0,69.0,2
5805,Kothanur,627.0,1.0,30.0,1
5806,Kothanur,1302.0,2.0,68.5,2
5807,Kothanur,1760.0,3.0,111.0,3
5808,Kothanur,1185.0,2.0,58.0,2
5809,Kothanur,1500.0,1.0,75.0,1
5810,Kothanur,1075.0,2.0,53.0,2
5811,Kothanur,1790.0,3.0,97.0,3
5812,Kothanur,2700.0,4.0,175.0,4
5813,Kothanur,1786.0,2.0,106.0,3
5814,Kothanur,1787.0,3.0,107.0,3
5815,Kothanur,1141.0,2.0,54.0,2
5816,Kothanur,1760.0,3.0,110.0,3
5817,Kothanur,1365.0,3.0,66.0,3
5818,Kothanur,1050.0,5.0,80.0,8
5819,Kothanur,1160.0,2.0,57.0,2
5820,Kothanur,1095.0,2.0,55.0,2
5821,Kothanur,1142.0,2.0,56.0,2
5822,Kothanur,1074.0,2.0,54.0,2
5823,Kothanur,1285.0,2.0,60.0,2
5824,Kothanur,1075.0,2.0,53.0,2
5825,Kothanur,1140.0,2.0,56.0,2
5826,Kothanur,1400.0,2.0,70.0,2
5827,Kothanur,1581.0,3.0,76.0,3
5828,Kothanur,1385.0,3.0,67.0,3
5829,Kothanur,1140.0,2.0,56.0,2
5830,Kothanur,1787.0,3.0,120.0,3
5831,Kothanur,1185.0,2.0,59.0,2
5832,Kothanur,1581.0,3.0,76.0,3
5833,Kothanur,1790.0,3.0,105.0,3
5834,Kothanur,1130.0,2.0,55.0,2
5835,Kothanur,1094.0,2.0,54.0,2
5836,Kothanur,1170.0,3.0,80.0,3
5837,Kothanur,1400.0,2.0,65.0,2
5838,Kothanur,1195.0,2.0,59.0,2
5839,Kothanur,1790.0,3.0,120.0,3
5840,Kothanur,1454.0,3.0,71.5,3
5841,Kothnoor Dinne,1100.0,2.0,38.0,2
5842,Kothnur Narayanapura,1300.0,6.0,99.0,6
5843,Krishna Nagar,1000.0,4.0,90.0,5
5844,Krishna Reddy Layout,2180.0,3.0,285.0,3
5845,Krishna Reddy Layout,2180.0,3.0,273.0,3
5846,Kudlu,1152.0,2.0,53.5,2
5847,Kudlu,1027.0,2.0,43.0,2
5848,Kudlu,1092.0,2.0,44.0,2
5849,Kudlu,1027.0,2.0,43.0,2
5850,Kudlu,1092.0,2.0,44.0,2
5851,Kudlu,1143.0,2.0,55.0,2
5852,Kudlu,1455.0,2.0,60.0,3
5853,Kudlu,1024.0,2.0,44.0,2
5854,Kudlu,1570.0,2.0,65.94,3
5855,Kudlu,1600.0,3.0,79.0,3
5856,Kudlu,1027.0,2.0,42.0,2
5857,Kudlu,1076.0,2.0,50.0,2
5858,Kudlu,1027.0,2.0,44.0,2
5859,Kudlu,1084.0,2.0,53.0,2
5860,Kudlu,1300.0,2.0,56.0,2
5861,Kudlu,1027.0,2.0,44.0,2
5862,Kudlu,1245.0,2.0,60.0,3
5863,Kudlu,1027.0,2.0,44.0,2
5864,Kudlu,1110.0,2.0,46.0,2
5865,Kudlu,2100.0,3.0,114.0,4
5866,Kudlu,1027.0,2.0,44.0,2
5867,Kudlu,720.0,1.0,33.0,1
5868,Kudlu,1027.0,2.0,44.0,2
5869,Kudlu,1162.0,2.0,52.0,2
5870,Kudlu,1041.0,2.0,53.0,2
5871,Kudlu Gate,1535.0,3.0,83.0,3
5872,Kudlu Gate,1535.0,3.0,85.0,3
5873,Kudlu Gate,1535.0,3.0,78.0,3
5874,Kudlu Gate,1535.0,3.0,86.0,3
5875,Kudlu Gate,1564.0,2.0,92.0,3
5876,Kudlu Gate,1364.0,2.0,46.38,3
5877,Kudlu Gate,1238.0,2.0,55.0,2
5878,Kudlu Gate,1707.0,2.0,99.745,3
5879,Kudlu Gate,1335.0,3.0,89.0,3
5880,Kudlu Gate,703.0,1.0,52.0,1
5881,Kudlu Gate,1535.0,3.0,86.0,3
5882,Kudlu Gate,1532.0,3.0,83.0,3
5883,Kudlu Gate,1113.0,2.0,50.0,2
5884,Kudlu Gate,1465.0,2.0,49.81,3
5885,Kudlu Gate,1185.0,2.0,50.0,2
5886,Kudlu Gate,1664.0,3.0,68.0,3
5887,Kudlu Gate,1656.0,3.0,80.0,3
5888,Kudlu Gate,1656.0,3.0,75.0,3
5889,Kudlu Gate,1215.0,2.0,45.0,2
5890,Kudlu Gate,812.0,2.0,38.25,2
5891,Kudlu Gate,1547.0,2.0,103.0,2
5892,Kudlu Gate,1336.0,2.0,86.0,2
5893,Kudlu Gate,1919.0,3.0,121.0,3
5894,Kudlu Gate,1464.0,3.0,56.0,2
5895,Kudlu Gate,1535.0,3.0,85.0,3
5896,Kudlu Gate,1850.0,3.0,120.0,3
5897,Kudlu Gate,940.0,2.0,69.57,2
5898,Kudlu Gate,1215.0,2.0,44.96,2
5899,Kudlu Gate,1164.0,2.0,75.0,2
5900,Kudlu Gate,3850.0,6.0,205.0,4
5901,Kudlu Gate,1183.0,2.0,79.54,2
5902,Kudlu Gate,1850.0,3.0,110.0,3
5903,Kudlu Gate,1320.0,2.0,50.0,3
5904,Kudlu Gate,1183.0,2.0,79.54,2
5905,Kudlu Gate,1200.0,2.0,44.4,2
5906,Kudlu Gate,1432.0,2.0,61.11,3
5907,Kudlu Gate,1310.0,2.0,53.0,2
5908,Kullappa Colony,1060.0,2.0,60.0,2
5909,Kumara Park,2200.0,4.0,350.0,3
5910,Kumara Park,2000.0,3.0,207.0,3
5911,Kumara Park,1150.0,2.0,250.0,2
5912,Kumara Park,3500.0,5.0,800.0,4
5913,Kumarapalli,1240.0,2.0,52.6,2
5914,Kumarapalli,1488.0,2.0,65.0,3
5915,Kumarapalli,1486.0,2.0,65.0,3
5916,Kumaraswami Layout,800.0,7.0,105.0,7
5917,Kumaraswami Layout,2000.0,4.0,139.0,4
5918,Kumaraswami Layout,1270.0,4.0,128.0,5
5919,Kumaraswami Layout,1000.0,2.0,48.5,2
5920,Kumaraswami Layout,1000.0,2.0,58.0,2
5921,Kumaraswami Layout,2400.0,7.0,125.0,7
5922,Kumaraswami Layout,2600.0,4.0,325.0,4
5923,Kumaraswami Layout,800.0,1.0,90.0,2
5924,Kumaraswami Layout,2400.0,2.0,125.0,3
5925,Kumaraswami Layout,1310.0,2.0,70.0,3
5926,Kumaraswami Layout,623.0,4.0,75.0,4
5927,Kumaraswami Layout,600.0,2.0,72.0,4
5928,Kumaraswami Layout,850.0,1.0,78.0,1
5929,Kumaraswami Layout,2600.0,4.0,300.0,4
5930,Kumaraswami Layout,1310.0,2.0,85.0,3
5931,Kumaraswami Layout,2040.0,4.0,123.0,7
5932,Kumaraswami Layout,600.0,2.0,72.0,2
5933,Kumaraswami Layout,1200.0,3.0,75.0,3
5934,Kumaraswami Layout,1081.0,2.0,60.0,2
5935,Kumbalgodu,1200.0,4.0,85.0,5
5936,Kumbena Agrahara,1180.0,2.0,50.0,2
5937,Kumbena Agrahara,1410.0,2.0,43.71,3
5938,Kundalahalli,1724.0,3.0,125.0,3
5939,Kundalahalli,1030.0,2.0,49.0,2
5940,Kundalahalli,735.0,2.0,57.99,2
5941,Kundalahalli,1047.0,2.0,82.0,2
5942,Kundalahalli,1397.0,3.0,105.0,3
5943,Kundalahalli,1724.0,3.0,127.0,3
5944,Kundalahalli,1010.0,2.0,49.27,2
5945,Kundalahalli,1397.0,3.0,110.0,3
5946,Kundalahalli,1397.0,3.0,104.0,3
5947,Kundalahalli,1397.0,3.0,108.0,3
5948,Kundalahalli,1920.0,3.0,150.0,3
5949,Kundalahalli,1397.0,3.0,105.0,3
5950,Kundalahalli,1800.0,3.0,80.0,3
5951,Kundalahalli,1724.0,3.0,124.0,3
5952,Kundalahalli,1047.0,2.0,84.0,2
5953,Kundalahalli,1047.0,2.0,83.0,2
5954,Kundalahalli,7000.0,4.0,550.0,4
5955,Kundalahalli,2075.0,3.0,115.0,3
5956,Kundalahalli,1120.0,2.0,53.76,2
5957,Kundalahalli,1047.0,2.0,82.62,2
5958,Kundalahalli,1047.0,2.0,91.0,2
5959,Kundalahalli,1724.0,3.0,146.0,3
5960,Kundalahalli,1600.0,3.0,170.0,3
5961,Kundalahalli,1496.0,2.0,78.0,3
5962,Kundalahalli,1724.0,3.0,125.0,3
5963,Kundalahalli,1010.0,2.0,48.27,2
5964,Kundalahalli,1047.0,2.0,89.0,2
5965,Kundalahalli,2500.0,5.0,245.0,4
5966,Kundalahalli,1397.0,3.0,105.0,3
5967,Kundalahalli,1800.0,3.0,110.0,3
5968,Kundalahalli,1047.0,2.0,72.0,2
5969,Kundalahalli,1260.0,2.0,58.0,2
5970,Kundalahalli,3092.0,4.0,230.0,4
5971,Kundalahalli,1065.0,2.0,70.0,2
5972,Kundalahalli,1724.0,3.0,146.0,3
5973,Kundalahalli,1047.0,2.0,91.0,2
5974,Kundalahalli,1724.0,3.0,128.0,3
5975,Kundalahalli,1315.0,2.0,74.0,2
5976,Kundalahalli,2100.0,3.0,150.0,3
5977,Kundalahalli,1724.0,3.0,125.0,3
5978,Kundalahalli,1724.0,3.0,140.0,3
5979,Kundalahalli,1175.0,2.0,65.0,2
5980,Kundalahalli Colony,1280.0,2.0,69.0,2
5981,Kundalahalli Colony,1505.0,2.0,90.0,2
5982,Kundalahalli Colony,2600.0,3.0,140.0,3
5983,Kundalahalli Colony,2065.0,3.0,130.0,3
5984,Kundalahalli Colony,1800.0,3.0,95.0,3
5985,Kundalahalli Colony,1477.0,2.0,75.0,3
5986,Kurubarahalli,800.0,1.0,52.0,1
5987,Kurubarahalli,1200.0,3.0,70.0,3
5988,Kurubarahalli,1200.0,1.0,69.0,1
5989,Kuvempu Nagar,450.0,1.0,25.0,1
5990,Kuvempu Nagar,1540.0,3.0,150.0,3
5991,Kuvempu Nagar,1375.0,2.0,45.0,2
5992,LB Shastri Nagar,1600.0,3.0,65.0,3
5993,LB Shastri Nagar,1043.0,2.0,55.0,2
5994,LB Shastri Nagar,1184.0,2.0,69.0,2
5995,LB Shastri Nagar,665.0,1.0,32.0,1
5996,LB Shastri Nagar,1250.0,2.0,48.5,2
5997,LB Shastri Nagar,1400.0,2.0,80.0,3
5998,LB Shastri Nagar,1184.0,2.0,62.0,2
5999,LB Shastri Nagar,1200.0,2.0,47.0,2
6000,LB Shastri Nagar,1200.0,2.0,75.0,2
6001,LB Shastri Nagar,1000.0,2.0,49.5,2
6002,Laggere,2800.0,5.0,125.0,5
6003,Laggere,1200.0,1.0,125.0,1
6004,Laggere,1200.0,2.0,75.0,2
6005,Laggere,620.0,2.0,48.0,1
6006,Laggere,1800.0,8.0,110.0,8
6007,Laggere,1590.0,9.0,132.0,7
6008,Lake City,750.0,2.0,28.0,2
6009,Lake City,780.0,2.0,31.0,2
6010,Lake City,600.0,1.0,22.8,1
6011,Lakkasandra,1500.0,6.0,210.0,7
6012,Lakshmi Layout,600.0,5.0,85.0,4
6013,Lakshmi Layout,1200.0,4.0,115.0,6
6014,Lakshmiamma Garden,1800.0,3.0,120.0,3
6015,Lakshmiamma Garden,3000.0,3.0,265.0,3
6016,Lakshminarayana Pura,1185.0,2.0,75.0,2
6017,Lakshminarayana Pura,1600.0,2.0,108.0,3
6018,Lakshminarayana Pura,1180.0,2.0,75.0,2
6019,Lakshminarayana Pura,1172.0,2.0,82.0,2
6020,Lakshminarayana Pura,1179.0,2.0,75.0,2
6021,Lakshminarayana Pura,1149.0,2.0,75.0,2
6022,Lakshminarayana Pura,1336.0,2.0,100.0,2
6023,Lakshminarayana Pura,1175.0,2.0,75.0,2
6024,Lakshminarayana Pura,1190.0,2.0,75.0,2
6025,Lakshminarayana Pura,1200.0,2.0,75.0,2
6026,Lakshminarayana Pura,1200.0,2.0,75.0,2
6027,Lakshminarayana Pura,1165.0,2.0,75.0,2
6028,Lakshminarayana Pura,1145.0,2.0,75.0,2
6029,Lakshminarayana Pura,1500.0,3.0,104.0,3
6030,Lakshminarayana Pura,1210.0,2.0,75.0,2
6031,Lakshminarayana Pura,1169.0,2.0,75.0,2
6032,Lakshminarayana Pura,1200.0,2.0,75.0,2
6033,Lakshminarayana Pura,1172.0,2.0,75.0,2
6034,Lakshminarayana Pura,1172.0,2.0,75.0,2
6035,Lakshminarayana Pura,1180.0,2.0,75.0,2
